編號,"元神
編號",擁有,名稱（1024更新）,屬1,屬2,CP,HP,IV,升級星魄,升級元丹,Level,技1,技屬性1,Att1,"小招
集氣
次數",技2,技屬性2,Att2,STAB1,STAB2,CP1,同頂級CP,"HP/
SQRT(LV)",平均Att,45.5 ,,,,
2178,121,,潘安,水,冰,401,79,97,600,1,5,冰塵,冰,11,20,冰雪蓮華,冰,36,1.25,1.25,41.94560669,3168 ,35.32987404,15.23809524,,,,,
589,113,v,雷神,鬥,空,739,73,88,1900,2,15.5,破甲擊,甲,11,,鬥志爆發,鬥,33,1,1.25,23.825644,1799 ,18.54201854,,,,,,
592,114,v,藍領王,冰,術,432,57,93,1000,1,9,捶打,無,13,3,鏡花水月,冰,26,1,1.25,24.12868633,1822 ,19,17.875,,,,,
655,121,,潘安,水,冰,2612,203,88,6000,4,32.5,極北寒息,冰,12,6,冰雪蓮華,冰,36,1.25,1.25,41.61886552,3143 ,35.60855558,19.28571429,,,,,
667,121,,潘安,水,冰,574,95,91,800,1,7,冰塵,冰,11,20,龍威震天,龍,36,1.25,1,41.47398844,3132 ,35.90662494,14.80952381,,,,,
664,121,,潘安,水,冰,706,104,84,800,1,8.5,極北寒息,冰,12,12,暴雪紛飛,冰,51,1.25,1.25,41.40762463,3127 ,35.67170571,18.75,,,,,
667,121,,潘安,水,冰,130,45,91,200,1,2,冰塵,冰,11,20,龍威震天,龍,36,1.25,1,41.40127389,3127 ,31.81980515,14.80952381,,,,,
656,121,,潘安,水,冰,703,106,86,800,1,8.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,41.23167155,3114 ,36.35770005,,,,,,
674,121,,潘安,水,冰,85,36,80,200,1,1.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,41.06280193,3101 ,29.39387691,,,,,,
668,121,,潘安,水,冰,348,74,82,400,1,4.5,極北寒息,冰,12,6,暴雪紛飛,冰,51,1.25,1.25,40.98939929,3095 ,34.88393454,21.96428571,,,,,
669,121,,潘安,水,冰,348,74,80,400,1,4.5,極北寒息,冰,12,6,冰雪蓮華,冰,36,1.25,1.25,40.98939929,3095 ,34.88393454,19.28571429,,,,,
658,121,,潘安,水,冰,523,90,82,600,1,6.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,40.95536413,3093 ,35.30090432,,,,,,
659,121,,潘安,水,冰,435,83,84,600,1,5.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,40.9219191,3090 ,35.39131892,,,,,,
657,121,,潘安,水,冰,785,111,80,1000,1,9.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,40.90672225,3089 ,36.01315549,,,,,,
665,121,,潘安,水,冰,696,105,82,800,1,8.5,極北寒息,冰,12,12,暴雪紛飛,冰,51,1.25,1.25,40.82111437,3083 ,36.01470288,18.75,,,,,
673,121,,潘安,水,冰,128,44,80,200,1,2,極北寒息,冰,12,12,暴雪紛飛,冰,51,1.25,1.25,40.76433121,3078 ,31.11269837,18.75,,,,,
663,121,,潘安,水,冰,215,58,82,400,1,3,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,40.71969697,3075 ,33.48631561,,,,,,
672,121,,潘安,水,冰,215,58,80,400,1,3,極北寒息,冰,12,6,龍威震天,龍,36,1.25,1,40.71969697,3075 ,33.48631561,18,,,,,
670,121,,潘安,水,冰,302,69,82,400,1,4,極北寒息,冰,12,12,暴雪紛飛,冰,51,1.25,1.25,40.70080863,3074 ,34.5,18.75,,,,,
666,121,,潘安,水,冰,649,102,80,800,1,8,極北寒息,冰,12,6,冰雪蓮華,冰,36,1.25,1.25,40.61326658,3067 ,36.06244584,19.28571429,,,,,
671,121,,潘安,水,冰,84,37,82,200,1,1.5,極北寒息,冰,12,6,冰雪蓮華,冰,36,1.25,1.25,40.57971014,3064 ,30.21037349,19.28571429,,,,,
675,121,,潘安,水,冰,84,36,80,200,1,1.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,40.57971014,3064 ,29.39387691,,,,,,
594,114,v,藍領王,冰,術,49,19,93,200,1,1.5,捶打,無,13,,幻術亂擊,術,29,1,1.25,23.82689035,1799 ,15.51343504,,,,,,
2211,115,v,雷蒂卡卡,雷,,71,22,97,200,1,1.5,雷火擊,雷,8,3,萬雷轟頂,雷,47,1.25,1.25,34.52467785,2607 ,17.96292478,22.1875,,,,,
677,122,,關帝爺,聖,,902,86,71,1300,2,11.5,雷火擊,雷,8,,殘陽映月,聖,60,1,1.25,38.77901978,2928 ,25.36001646,,,,,,
679,122,,關帝爺,聖,,1898,127,48,4000,3,25,幻月刀,聖,8,,萬雷轟頂,雷,47,1.25,1,37.76362913,2852 ,25.4,,,,,,
680,122,,關帝爺,聖,,1287,105,40,2200,2,17.5,雷火擊,雷,8,,天雷降臨,雷,33,1,1,36.50028361,2756 ,25.0998008,,,,,,
682,123,,小狐妖,無,,223,44,93,800,1,7.5,快擊,無,8,,天地歸一,無,51,1.25,1.25,15.13454817,1143 ,16.06652835,,,,,,
604,115,v,雷蒂卡卡,雷,,182,35,95,400,1,3,流星腿,聖,9,3,天雷降臨,雷,33,1,1.25,34.82587065,2630 ,20.20725942,17.0625,,,,,
2210,123,,小狐妖,無,,47,20,93,200,1,2,快擊,無,8,,擊打,土,24,1.25,1,15.09797623,1140 ,14.14213562,,,,,,
2002,123,,小狐妖,無,,112,31,100,400,1,4,快擊,無,8,,擊打,土,24,1.25,1,15.09433962,1140 ,15.5,,,,,,
686,123,,小狐妖,無,,62,24,93,200,1,2.5,快擊,無,8,,天地歸一,無,51,1.25,1.25,14.86988848,1123 ,15.17893277,,,,,,
697,123,,小狐妖,無,,94,29,84,400,1,3.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,14.80314961,1118 ,15.50115203,,,,,,
683,123,,小狐妖,無,,189,41,91,600,1,6.5,衝擊,無,11,,紫電一閃,無,20,1.25,1.25,14.80031323,1118 ,16.08152308,,,,,,
685,123,,小狐妖,無,,78,26,91,400,1,3,快擊,無,8,,紫電一閃,無,20,1.25,1.25,14.77272727,1116 ,15.011107,,,,,,
689,123,,小狐妖,無,,236,45,84,800,1,8,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,14.76846058,1115 ,15.90990258,,,,,,
695,123,,小狐妖,無,,125,33,84,400,1,4.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,14.72320377,1112 ,15.55634919,,,,,,
687,123,,小狐妖,無,,313,53,86,1000,1,10.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,14.72248354,1112 ,16.3561551,,,,,,
684,123,,小狐妖,無,,188,41,88,600,1,6.5,快擊,無,8,,天地歸一,無,51,1.25,1.25,14.7220047,1112 ,16.08152308,,,,,,
681,123,,小狐妖,無,,312,54,88,1000,1,10.5,快擊,無,8,,紫電一閃,無,20,1.25,1.25,14.67544685,1108 ,16.6647618,,,,,,
691,123,,小狐妖,無,,234,46,86,800,1,8,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,14.64330413,1106 ,16.26345597,,,,,,
696,123,,小狐妖,無,,124,33,84,400,1,4.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,14.60541814,1103 ,15.55634919,,,,,,
690,123,,小狐妖,無,,456,63,82,1900,2,15.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,14.58733205,1102 ,16.002016,,,,,,
688,123,,小狐妖,無,,310,53,82,1000,1,10.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,14.58137347,1101 ,16.3561551,,,,,,
694,123,,小狐妖,無,,155,37,86,600,1,5.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,14.58137347,1101 ,15.77685301,,,,,,
692,123,,小狐妖,無,,233,46,86,800,1,8,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,14.58072591,1101 ,16.26345597,,,,,,
693,123,,小狐妖,無,,186,41,86,600,1,6.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,14.56538763,1100 ,16.08152308,,,,,,
698,123,,小狐妖,無,,61,23,84,200,1,2.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,14.48931116,1094 ,14.54647724,,,,,,
2794,115,v,雷蒂卡卡,雷,,700,69,95,1000,1,10,流星腿,聖,9,,萬雷轟頂,雷,47,1,1.25,34.97027527,2641 ,21.81971586,,,,,,
622,116,v,魔尊阿修羅,火,,2237,115,97,6000,4,32.5,火襲,火,10,15,火焰爆,火,49,1.25,1.25,35.78226722,2702 ,20.17233444,15.546875,,,,,
699,124,,水狐妖,水,,774,116,80,1300,2,11,靛水訣,水,12,,滔天破浪,水,47,1.25,1.25,35.15465322,2655 ,34.97531597,,,,,,
2218,116,v,魔尊阿修羅,火,,374,47,95,600,1,5.5,幻月刀,聖,8,,炙炎,火,29,1,1.25,35.59023648,2688 ,20.04086734,,,,,,
641,117,v,廖添丁,鬥,,760,66,93,1900,2,16,隕星擊,聖,11,,焚天日輪,聖,29,1,1,23.73738951,1793 ,16.5,,,,,,
640,117,v,廖添丁,鬥,,968,75,86,2500,2,20.5,快速斬擊,鬥,8,,抽刀斷水,無,24,1.25,1,23.59997074,1782 ,16.56472891,,,,,,
644,118,v,蘇乞兒,無,,509,71,86,600,1,6.5,衝擊,無,11,,奮力一擊,無,23,1.25,1.25,40.32801173,3045 ,27.84849119,,,,,,
646,118,v,蘇乞兒,無,,39,19,80,200,1,1,歸元闢地,術,11,,開天闢地,土,48,1,1,39,2945 ,19,,,,,,
645,118,賣,蘇乞兒,無,,333,57,73,400,1,4.5,衝擊,無,11,,斬鐵,甲,30,1.25,1,39.66410577,2995 ,26.87005769,,,,,,
647,119,進,天鯉魚,水,,341,59,93,1600,2,13.5,川流不止,水,3,,無影連環,無,18,1.25,1,12.62168264,953 ,16.05776609,,,,,,
648,119,v,天鯉魚,水,,319,60,88,1600,2,13,川流不止,水,3,,無影連環,無,18,1.25,1,12.26121382,926 ,16.64100589,,,,,,
709,127,,功夫圓仔,無,,427,63,88,800,1,8.5,衝擊,無,11,,電光火石,雷,28,1.25,1,25.04398827,1891 ,21.60882173,,,,,,
713,127,,功夫圓仔,無,,264,48,82,600,1,5.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,24.83537159,1875 ,20.46726877,,,,,,
712,127,,功夫圓仔,無,,343,56,82,800,1,7,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,24.78323699,1872 ,21.16601049,,,,,,
708,127,,功夫圓仔,無,,315,54,86,600,1,6.5,衝擊,無,11,,電光火石,雷,28,1.25,1,24.66718872,1863 ,21.18054259,,,,,,
715,127,,功夫圓仔,無,,51,21,82,200,1,1.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,24.63768116,1861 ,17.1464282,,,,,,
711,127,,功夫圓仔,無,,499,69,84,1000,1,10,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,24.62981244,1860 ,21.81971586,,,,,,
714,127,,功夫圓仔,無,,207,45,80,400,1,4.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,24.38162544,1841 ,21.21320344,,,,,,
653,120,v,天龍女,水,空,77,27,91,200,1,1.5,噬命擊,魔,13,,滔天破浪,水,47,1,1.25,37.44225626,2828 ,22.04540769,,,,,,
2001,128,,周瑜,金,水,316,41,91,600,1,6.5,靛水訣,水,12,,真金不壞,金,19,1.25,1.25,25.03664382,1891 ,16.08152308,,,,,,
717,128,,周瑜,金,水,236,36,91,600,1,5,靛水訣,水,12,,洪荒之力,金,18,1.25,1.25,24.96826069,1886 ,16.09968944,,,,,,
654,120,v,天龍女,水,空,77,27,88,200,1,1.5,噬命擊,魔,13,,龍卷,龍,19,1,1,37.44225626,2828 ,22.04540769,,,,,,
716,128,,周瑜,金,水,497,51,88,1000,1,10,靛水訣,水,12,,洪荒之力,金,18,1.25,1.25,24.53109576,1853 ,16.12761607,,,,,,
718,128,,周瑜,金,水,182,31,88,400,1,4,靛水訣,水,12,,洪荒之力,金,18,1.25,1.25,24.52830189,1852 ,15.5,,,,,,
720,128,,周瑜,金,水,103,23,88,200,1,2.5,靛水訣,水,12,,洪荒之力,金,18,1.25,1.25,24.46555819,1848 ,14.54647724,,,,,,
721,128,,周瑜,金,水,469,49,84,1000,1,9.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,24.4398124,1846 ,15.89769927,,,,,,
719,128,,周瑜,金,水,129,26,88,400,1,3,靛水訣,水,12,,水天一線,水,13,1.25,1.25,24.43181818,1845 ,15.011107,,,,,,
725,128,,周瑜,金,水,207,33,84,400,1,4.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,24.38162544,1841 ,15.55634919,,,,,,
722,128,,周瑜,金,水,467,50,82,1000,1,9.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,24.33559145,1838 ,16.22214211,,,,,,
724,128,,周瑜,金,水,232,34,84,600,1,5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,24.26778243,1833 ,15.20526225,,,,,,
726,128,,周瑜,金,水,154,29,82,400,1,3.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,24.2519685,1831 ,15.50115203,,,,,,
723,128,,周瑜,金,水,490,51,82,1000,1,10,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,24.18558736,1826 ,16.12761607,,,,,,
728,128,,周瑜,金,水,50,16,86,200,1,1.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,24.15458937,1824 ,13.06394529,,,,,,
729,128,,周瑜,金,水,50,16,84,200,1,1.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,24.15458937,1824 ,13.06394529,,,,,,
727,128,,周瑜,金,水,127,26,82,400,1,3,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,24.0530303,1816 ,15.011107,,,,,,
730,128,,周瑜,金,水,24,11,80,200,1,1,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,24,1812 ,11,,,,,,
652,120,v,天龍女,水,空,667,81,84,1000,1,9,噬命擊,魔,13,,龍卷,龍,19,1,1,37.25424486,2813 ,27,,,,,,
731,129,,大都督,金,水,2298,144,93,6000,4,32.5,靛水訣,水,12,3,金光一現,金,31,1.25,1.25,36.61567878,2765 ,25.25927096,20.9375,,,,,
732,129,,大都督,金,水,2334,146,93,7000,4,33.5,靛水訣,水,12,3,金光一現,金,31,1.25,1.25,36.60602258,2764 ,25.22495803,20.9375,,,,,
2179,121,v,潘安,水,冰,401,79,97,600,1,5,極北寒息,冰,12,6,龍威震天,龍,36,1.25,1,42.42488362,3204 ,35.32987404,18,,,,,
733,129,,大都督,金,水,459,64,84,600,1,6.5,地中乾坤,土,11,3,金光一現,金,31,1,1.25,35.94361785,2714 ,25.1028653,17.9375,,,,,
661,121,,潘安,水,冰,2653,205,88,7000,4,33.5,極北寒息,冰,12,6,冰雪蓮華,冰,36,1.25,1.25,41.76834548,3154 ,35.41860545,19.28571429,,,,,
1973,121,v,潘安,水,冰,802,113,95,1000,1,9.5,極北寒息,冰,12,20,冰雪蓮華,冰,36,1.25,1.25,42.29846259,3194 ,36.66204118,16.42857143,,,,,
2186,121,v,潘安,水,冰,355,74,95,400,1,4.5,極北寒息,冰,12,6,冰雪蓮華,冰,36,1.25,1.25,42.2845572,3193 ,34.88393454,19.28571429,,,,,
740,130,,李白,金,水,355,42,93,800,1,7,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,25.65028902,1937 ,15.87450787,,,,,,
736,130,,李白,金,水,53,16,93,200,1,1.5,掃擊,無,12,,水爆,水,22,1,1.25,25.60386473,1934 ,13.06394529,,,,,,
735,130,,李白,金,水,244,36,91,600,1,5,地中乾坤,土,11,,水爆,水,22,1,1.25,25.52301255,1927 ,16.09968944,,,,,,
743,130,,李白,金,水,216,33,88,400,1,4.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,25.44169611,1921 ,15.55634919,,,,,,
738,130,,李白,金,水,515,51,86,1000,1,10,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,25.4195459,1920 ,16.12761607,,,,,,
739,130,,李白,金,水,487,50,86,1000,1,9.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,25.37780094,1916 ,16.22214211,,,,,,
746,130,,李白,金,水,161,28,84,400,1,3.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,25.35433071,1915 ,14.96662955,,,,,,
742,130,,李白,金,水,268,37,84,600,1,5.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,25.2116651,1904 ,15.77685301,,,,,,
745,130,,李白,金,水,214,33,86,400,1,4.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,25.20612485,1903 ,15.55634919,,,,,,
748,130,,李白,金,水,106,23,84,200,1,2.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,25.17814727,1901 ,14.54647724,,,,,,
749,130,,李白,金,水,79,20,88,200,1,2,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,25.15923567,1900 ,14.14213562,,,,,,
741,130,,李白,金,水,294,39,82,600,1,6,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,25.12820513,1898 ,15.92168333,,,,,,
750,130,,李白,金,水,52,16,84,200,1,1.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,25.12077295,1897 ,13.06394529,,,,,,
751,130,,李白,金,水,52,16,84,200,1,1.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,25.12077295,1897 ,13.06394529,,,,,,
747,130,,李白,金,水,159,29,84,400,1,3.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,25.03937008,1891 ,15.50115203,,,,,,
744,130,,李白,金,水,239,35,80,600,1,5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,25,1888 ,15.65247584,,,,,,
737,130,,李白,金,水,25,11,93,200,1,1,掃擊,無,12,,水爆,水,22,1,1.25,25,1888 ,11,,,,,,
752,130,,李白,金,水,25,11,84,200,1,1,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,25,1888 ,11,,,,,,
662,121,v,潘安,水,冰,2624,204,88,6000,4,32.5,冰塵,冰,11,20,暴雪紛飛,冰,51,1.25,1.25,41.97258346,3170 ,35.78396719,16.13095238,,,,,
660,121,v,潘安,水,冰,2695,207,88,7000,4,34.5,極北寒息,冰,12,6,冰雪蓮華,冰,36,1.25,1.25,41.77193608,3154 ,35.24202037,19.28571429,,,,,
678,122,v,關帝爺,聖,,421,59,91,600,1,5.5,天降雷火,雷,10,,萬雷轟頂,雷,47,1,1,40.0628063,3025 ,25.15768453,,,,,,
754,131,,詩仙李白,金,水,756,82,91,1000,1,10,快速斬擊,鬥,8,4,乾坤一擲,金,52,1,1.25,37.76789729,2852 ,25.93067681,19.4,,,,,
753,131,,詩仙李白,金,水,756,81,88,1000,1,10,快速斬擊,鬥,8,4,乾坤一擲,金,52,1,1.25,37.31490622,2818 ,25.61444905,19.4,,,,,
676,122,賣,關帝爺,聖,,1902,127,82,3500,3,24,幻月刀,聖,8,,電光火石,雷,28,1.25,1,39.61097111,2991 ,25.92376644,,,,,,
702,125,,雷狐妖,雷,,289,45,88,400,1,4.5,雷火擊,雷,8,,電光火石,雷,28,1.25,1.25,34.42320291,2600 ,21.21320344,,,,,,
759,132,,聖女貞德,金,空,392,59,93,600,1,6,破甲擊,甲,11,32,萬象歸元,無,48,1,1,33.89537397,2560 ,24.08664914,12.12121212,,,,,
2081,132,,聖女貞德,金,空,745,81,88,1300,2,11,噬命擊,魔,13,,萬象歸元,無,48,1,1,33.46810422,2527 ,24.42241891,,,,,,
761,132,,聖女貞德,金,空,639,76,86,1000,1,9.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,33.29859302,2515 ,24.65765601,,,,,,
2128,132,,聖女貞德,金,空,353,55,84,600,1,5.5,噬命擊,魔,13,,真金不壞,金,19,1,1.25,33.20790216,2508 ,23.4520788,,,,,,
760,132,,聖女貞德,金,空,175,39,88,400,1,3,噬命擊,魔,13,3,斬鐵,甲,30,1,1,33.14393939,2503 ,22.5166605,17.25,,,,,
764,132,,聖女貞德,金,空,352,56,82,600,1,5.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,33.11382879,2501 ,23.87848023,,,,,,
763,132,,聖女貞德,金,空,387,57,84,600,1,6,噬命擊,魔,13,3,斬鐵,甲,30,1,1,33.07692308,2498 ,23.27015256,17.25,,,,,
770,132,,聖女貞德,金,空,33,17,84,200,1,1,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,33,2492 ,17,,,,,,
762,132,,聖女貞德,金,空,527,69,84,800,1,8,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,32.9787234,2490 ,24.39518395,,,,,,
766,132,,聖女貞德,金,空,174,39,84,400,1,3,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,32.95454545,2489 ,22.5166605,,,,,,
769,132,,聖女貞德,金,空,68,24,80,200,1,1.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,32.85024155,2481 ,19.59591794,,,,,,
765,132,,聖女貞德,金,空,384,58,80,600,1,6,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,32.82051282,2479 ,23.67840085,,,,,,
768,132,,聖女貞德,金,空,103,30,80,200,1,2,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,32.80254777,2477 ,21.21320344,,,,,,
767,132,,聖女貞德,金,空,173,39,82,400,1,3,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,32.76515152,2474 ,22.5166605,,,,,,
2127,132,,聖女貞德,金,空,177,39,91,400,1,3.5,噬命擊,魔,13,,斬鐵,甲,30,1,1,28.17349781,2128 ,20.84637687,,,,,,
2105,123,進,小狐妖,無,,95,29,95,400,1,3.5,快擊,無,8,,紫電一閃,無,20,1.25,1.25,15.12136888,1142 ,15.50115203,,,,,,
2101,124,v,水狐妖,水,,267,67,100,400,1,4,靛水訣,水,12,,滔天破浪,水,47,1.25,1.25,36.38097833,2747 ,33.5,,,,,,
700,124,v,水狐妖,水,,301,71,91,400,1,4.5,靛水訣,水,12,,滔天破浪,水,47,1.25,1.25,35.85254005,2707 ,33.46972098,,,,,,
785,133,,齊天大聖,無,,399,63,91,400,1,4.5,歸元闢地,術,11,,萬象歸元,無,48,1,1.25,47.52546007,3589 ,29.69848481,,,,,,
783,133,,齊天大聖,無,,849,93,88,1000,1,9,幽魂纏身,魂,10,,萬象歸元,無,48,1,1.25,46.85430464,3538 ,31,,,,,,
779,133,,齊天大聖,無,,297,54,86,400,1,3.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,46.77165354,3532 ,28.86421413,,,,,,
784,133,,齊天大聖,無,,697,83,86,800,1,7.5,幽魂纏身,魂,10,,萬象歸元,無,48,1,1.25,46.74714956,3530 ,30.30731485,,,,,,
786,133,,齊天大聖,無,,396,63,86,400,1,4.5,幽魂纏身,魂,10,,開天闢地,土,48,1,1,46.64310954,3522 ,29.69848481,,,,,,
780,133,,齊天大聖,無,,296,55,86,400,1,3.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,46.61417323,3520 ,29.39873661,,,,,,
787,133,,齊天大聖,無,,246,50,86,400,1,3,幽魂纏身,魂,10,4,天地歸一,無,51,1,1.25,46.59090909,3518 ,28.86751346,20.75,,,,,
772,133,,齊天大聖,無,,794,91,86,800,1,8.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,46.56891496,3517 ,31.2127425,,,,,,
781,133,,齊天大聖,無,,196,44,80,200,1,2.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,46.55581948,3516 ,27.82804341,,,,,,
777,133,,齊天大聖,無,,445,67,84,600,1,5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,46.54811715,3515 ,29.9633109,,,,,,
774,133,,齊天大聖,無,,694,84,84,800,1,7.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,46.54594232,3515 ,30.67246322,,,,,,
771,133,,齊天大聖,無,,987,101,82,1000,1,10.5,幽魂纏身,魂,10,4,天地歸一,無,51,1,1.25,46.42521167,3506 ,31.16927669,20.75,,,,,
778,133,,齊天大聖,無,,394,63,80,400,1,4.5,幽魂纏身,魂,10,4,天地歸一,無,51,1,1.25,46.40753828,3505 ,29.69848481,20.75,,,,,
773,133,,齊天大聖,無,,840,93,82,1000,1,9,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,46.35761589,3501 ,31,,,,,,
775,133,,齊天大聖,無,,690,84,82,800,1,7.5,幽魂纏身,魂,10,4,天地歸一,無,51,1,1.25,46.277666,3495 ,30.67246322,20.75,,,,,
776,133,,齊天大聖,無,,690,84,82,800,1,7.5,幽魂纏身,魂,10,4,天地歸一,無,51,1,1.25,46.277666,3495 ,30.67246322,20.75,,,,,
782,133,,齊天大聖,無,,145,38,82,200,1,2,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,46.17834395,3487 ,26.87005769,,,,,,
788,133,,齊天大聖,無,,46,22,82,200,1,1,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,46,3474 ,22,,,,,,
789,134,,人神米迦勒,龍,火,3752,176,91,8000,4,35,聖火降魔劍,火,17,4,焦炎煉獄波,火,45,1.25,1.25,57.49310451,4342 ,29.74942977,28.25,,,,,
704,126,,火狐妖,火,,271,36,88,400,1,4,火襲,火,10,,衝擊烈焰,火,38,1.25,1.25,36.92601172,2789 ,18,,,,,,
2473,135,,戰神呂布,鬥,甲,4164,169,91,11000,5,40.5,方天破斬,甲,16,3,鬥志爆發,鬥,33,1.25,1.25,59.04959088,4459 ,26.555788,25.3125,,,,,
2795,125,v,雷狐妖,雷,,34,15,95,200,1,1,雷火擊,雷,8,,萬劫天雷,雷,41,1.25,1.25,34,2568 ,15,,,,,,
2015,135,,戰神呂布,鬥,甲,3898,164,91,8000,4,36,方天破斬,甲,16,3,鬥志爆發,鬥,33,1.25,1.25,59.0453974,4459 ,27.33333333,25.3125,,,,,
796,135,,戰神呂布,鬥,甲,3869,163,91,8000,4,35.5,方天破斬,甲,16,3,鬥志爆發,鬥,33,1.25,1.25,58.83515815,4443 ,27.35731228,25.3125,,,,,
797,135,,戰神呂布,鬥,甲,3810,162,91,7000,4,34.5,方天破斬,甲,16,,鬥志爆發,鬥,33,1.25,1.25,58.83261272,4443 ,27.5807116,,,,,,
790,135,,戰神呂布,鬥,甲,3751,161,91,7000,4,33.5,方天破斬,甲,16,3,鬥志爆發,鬥,33,1.25,1.25,58.82998745,4443 ,27.8165633,25.3125,,,,,
791,135,,戰神呂布,鬥,甲,1949,116,91,1900,2,16.5,方天破斬,甲,16,3,鬥志爆發,鬥,33,1.25,1.25,58.59891762,4425 ,28.55722591,25.3125,,,,,
2638,135,,戰神呂布,鬥,甲,4143,165,71,11000,5,41.5,方天破斬,甲,16,3,萬仞穿雲,甲,31,1.25,1.25,57.93028231,4375 ,25.61296735,24.6875,,,,,
2593,135,,戰神呂布,鬥,甲,4143,170,64,11000,5,41.5,方天破斬,甲,16,3,斬鐵,甲,30,1.25,1.25,57.93028231,4375 ,26.38911787,24.375,,,,,
2016,135,,戰神呂布,鬥,甲,3820,163,64,8000,4,36,方天破斬,甲,16,3,斬鐵,甲,30,1.25,1.25,57.86388355,4370 ,27.16666667,24.375,,,,,
